x1km_square,species,present
SU3986,Rubus idaeus,FALSE
SU3986,Rumex acetosa,FALSE
SU3986,Rumex acetosella,FALSE
SU3986,Rumex crispus,FALSE
SU3986,Rumex obtusifolius,FALSE
SU3986,Rumex sanguineus,FALSE
SU3986,Sagina saginoides,FALSE
SU3986,Sambucus nigra,FALSE
SU3986,Sanguisorba officinalis,FALSE
SU3986,Scorzoneroides autumnalis,FALSE
SU3986,Scrophularia auriculata,FALSE
SU3986,Scrophularia nodosa,FALSE
SU3986,Sedum anglicum,FALSE
SU3986,Senecio erucifolius,FALSE
SU3986,Senecio jacobaea,FALSE
SU3986,Senecio vulgaris,TRUE
SU3986,Sherardia arvensis,FALSE
SU3986,Silene dioica,FALSE
SU3986,Silene latifolia,FALSE
SU3986,Silybum marianum,FALSE
SU3986,Sinapis alba,FALSE
SU3986,Sinapis arvensis,TRUE
SU3986,Sisymbrium officinale,FALSE
SU3986,Solanum dulcamara,FALSE
SU3986,Solanum nigrum,FALSE
SU3986,Solanum tuberosum,FALSE
SU3986,Sonchus arvensis,FALSE
SU3986,Sonchus asper,TRUE
SU3986,Sonchus oleraceus,FALSE
SU3986,Sorbus aucuparia,FALSE
SU3986,Spergula arvensis,FALSE
SU3986,Spergularia media,FALSE
SU3986,Stachys arvensis,FALSE
SU3986,Stachys palustris,FALSE
SU3986,Stachys sylvatica,FALSE
SU3986,Stellaria alsine,FALSE
SU3986,Stellaria graminea,FALSE
SU3986,Stellaria holostea,FALSE
SU3986,Stellaria media,TRUE
SU3986,Suaeda maritima,FALSE
SU3986,Succisa pratensis,FALSE
SU3986,Symphytum officinale,FALSE
SU3986,Taraxacum agg,TRUE
SU3986,Taraxacum officinale,FALSE
SU3986,Teucrium scorodonia,FALSE
SU3986,Thlaspi arvense,TRUE
SU3986,Thymus polytrichus,FALSE
SU3986,Thymus vulgaris,FALSE
SU3986,Torilis japonica,FALSE
SU3986,Tragopogon pratensis,FALSE
SU3986,Trientalis europaea,FALSE
SU3986,Trifolium arvense,FALSE
SU3986,Trifolium campestre,FALSE
SU3986,Trifolium constantinopolitanum,FALSE
SU3986,Trifolium dubium,FALSE
SU3986,Trifolium pratense,FALSE
SU3986,Trifolium repens,TRUE
SU3986,Tripleurospermum inodorum,FALSE
SU3986,Tripleurospermum maritimum,FALSE
SU3986,Turgenia latifolia,FALSE
SU3986,Ulex europaeus,FALSE
SU3986,Ulex gallii,FALSE
SU3986,Urtica dioica,FALSE
SU3986,Vaccinium myrtillus,FALSE
SU3986,Vaccinium oxycoccos,FALSE
SU3986,Vaccinium vitis,FALSE
SU3986,Valeriana dioica,FALSE
SU3986,Valeriana officinalis,FALSE
SU3986,Verbena officinalis,FALSE
SU3986,Verbena x,FALSE
SU3986,Veronica agrestis,FALSE
SU3986,Veronica arvensis,FALSE
SU3986,Veronica beccabunga,FALSE
SU3986,Veronica chamaedrys,TRUE
SU3986,Veronica hederifolia,FALSE
SU3986,Veronica montana,FALSE
SU3986,Veronica officinalis,FALSE
SU3986,Veronica persica,TRUE
SU3986,Veronica polita,FALSE
SU3986,Veronica serpyllifolia,FALSE
SU3986,Vicia benghalensis,FALSE
SU3986,Vicia cracca,FALSE
SU3986,Vicia faba,TRUE
SU3986,Vicia hirsuta,FALSE
SU3986,Vicia lutea,FALSE
SU3986,Vicia sativa,FALSE
SU3986,Vicia sepium,FALSE
SU3986,Vicia spp,FALSE
SU3986,Vicia tetrasperma,FALSE
SU3986,Viola arvensis,FALSE
SU3986,Viola canina,FALSE
SU3986,Viola palustris,FALSE
SU3986,Viola riviniana,FALSE
SU3986,Zea mays,FALSE
SU6679,Acer pseudoplatanus,FALSE
SU6679,Achillea millefolium,FALSE
SU6679,Achillea ptarmica,FALSE
SU6679,Aegopodium podagraria,FALSE
SU6679,Aethusa cynapium,FALSE
SU6679,Ajuga reptans,TRUE
SU6679,Alliaria petiolata,TRUE
SU6679,Alnus glutinosa,FALSE
SU6679,Anagallis arvensis,FALSE
SU6679,Anchusa arvensis,FALSE
SU6679,Anemone nemorosa,FALSE
SU6679,Angelica sylvestris,FALSE
SU6679,Anthemis cotula,FALSE
SU6679,Anthriscus caucalis,FALSE
SU6679,Anthriscus sylvestris,FALSE
SU6679,Apium nodiflorum,FALSE
SU6679,Armeria maritima,FALSE
SU6679,Artemisia absinthium,FALSE
SU6679,Artemisia annua,FALSE
SU6679,Artemisia vulgaris,FALSE
SU6679,Aster tripolium,FALSE
SU6679,Atriplex patula,FALSE
SU6679,Atriplex portulacoides,FALSE
SU6679,Ballota nigra,FALSE
SU6679,Barbarea vulgaris,FALSE
SU6679,Bellis perennis,FALSE
SU6679,Berula erecta,FALSE
SU6679,Brassica napus,FALSE
SU6679,Brassica oleracea,FALSE
SU6679,Brassica rapa,FALSE
SU6679,Bryonia dioica,FALSE
SU6679,Buddleja davidii,FALSE
SU6679,Bupleurum tenuissimum,FALSE
SU6679,Calluna vulgaris,FALSE
SU6679,Caltha palustris,FALSE
SU6679,Calystegia sepium,FALSE
SU6679,Campanula rotundifolia,FALSE
SU6679,Capsella bursa,FALSE
SU6679,Cardamine flexuosa,FALSE
SU6679,Cardamine hirsuta,FALSE
SU6679,Cardamine pratensis,FALSE
SU6679,Carduus nutans,FALSE
SU6679,Carum verticillatum,FALSE
SU6679,Centaurea cyanus,FALSE
SU6679,Centaurea nigra,FALSE
SU6679,Centaurea scabiosa,FALSE
SU6679,Centaurium erythraea,FALSE
SU6679,Cerastium arvense,FALSE
SU6679,Cerastium fontanum,FALSE
SU6679,Cerastium glomeratum,FALSE
SU6679,Ceratocapnos claviculata,FALSE
SU6679,Chaerophyllum temulum,FALSE
SU6679,Chamaemelum nobile,FALSE
SU6679,Chamerion angustifolium,FALSE
SU6679,Chenopodium album,FALSE
SU6679,Chenopodium ficifolium,FALSE
SU6679,Chenopodium quinoa,FALSE
SU6679,Cichorium intybus,FALSE
SU6679,Circaea lutetiana,TRUE
SU6679,Cirsium arvense,FALSE
SU6679,Cirsium eriophorum,FALSE
SU6679,Cirsium palustre,FALSE
SU6679,Cirsium vulgare,TRUE
SU6679,Clematis vitalba,FALSE
SU6679,Clinopodium vulgare,FALSE
SU6679,Conium maculatum,FALSE
SU6679,Conopodium majus,FALSE
SU6679,Convolvulus arvensis,FALSE
SU6679,Conyza canadensis,FALSE
SU6679,Cotoneaster salicifolius,FALSE
SU6679,Crataegus monogyna,FALSE
SU6679,Crepis capillaris,FALSE
SU6679,Crepis vesicaria,FALSE
SU6679,Cruciata laevipes,FALSE
SU6679,Cytisus scoparius,FALSE
SU6679,Dactylorhiza fuchsii,FALSE
SU6679,Dactylorhiza maculata,FALSE
SU6679,Daucus carota,FALSE
SU6679,Digitalis ferruginea,FALSE
SU6679,Digitalis grandiflora,FALSE
SU6679,Digitalis purpurea,FALSE
SU6679,Dioscorea communis,FALSE
SU6679,Doronicum plantagineum,FALSE
SU6679,Drosera anglica,FALSE
SU6679,Drosera rotundifolia,FALSE
SU6679,Dryas octopetala,FALSE
SU6679,Epilobium hirsutum,FALSE
SU6679,Epilobium montanum,TRUE
SU6679,Epilobium obscurum,FALSE
SU6679,Epilobium palustre,FALSE
SU6679,Epilobium parviflorum,FALSE
SU6679,Epilobium roseum,FALSE
SU6679,Epilobium tetragonum,FALSE
SU6679,Erica cinerea,FALSE
SU6679,Erica tetralix,FALSE
SU6679,Eriophorum vaginatum,FALSE
SU6679,Eupatorium cannabinum,FALSE
SU6679,Euphorbia exigua,FALSE
SU6679,Euphorbia helioscopia,FALSE
SU6679,Euphrasia officinalis,FALSE
SU6679,Fagopyrum esculentum,FALSE
SU6679,Fallopia convolvulus,FALSE
SU6679,Filipendula ulmaria,FALSE
SU6679,Fumaria officinalis,FALSE
SU6679,Galeopsis speciosa,FALSE
SU6679,Galeopsis tetrahit,FALSE
SU6679,Galium aparine,FALSE
SU6679,Galium mollugo,FALSE
SU6679,Galium odoratum,FALSE
SU6679,Galium palustre,FALSE
SU6679,Galium saxatile,FALSE
SU6679,Galium verum,FALSE
SU6679,Genista anglica,FALSE
SU6679,Geranium dissectum,FALSE
SU6679,Geranium molle,FALSE
SU6679,Geranium nodosum,FALSE
SU6679,Geranium pratense,FALSE
SU6679,Geranium pyrenaicum,FALSE
SU6679,Geranium robertianum,FALSE
SU6679,Geum urbanum,TRUE
SU6679,Glechoma hederacea,FALSE
SU6679,Hedera helix,TRUE
SU6679,Helianthus annuus,FALSE
SU6679,Heracleum mantegazzianum,FALSE
SU6679,Heracleum sphondylium,TRUE
SU6679,Hippocrepis comosa,FALSE
SU6679,Hordeum vulgare,FALSE
SU6679,Hyacinthoides non,TRUE
SU6679,Hypericum forrestii,FALSE
SU6679,Hypericum perforatum,FALSE
SU6679,Hypericum pulchrum,FALSE
SU6679,Hypericum tetrapterum,FALSE
SU6679,Hypochaeris radicata,FALSE
SU6679,Ilex aquifolium,FALSE
SU6679,Impatiens glandulifera,FALSE
SU6679,Impatiens parviflora,TRUE
SU6679,Iris pseudacorus,FALSE
SU6679,Jacobaea erucifolia,FALSE
SU6679,Jacobaea vulgaris,FALSE
SU6679,Jasione montana,FALSE
SU6679,Juncus conglomeratus,FALSE
SU6679,Juncus effusus,FALSE
SU6679,Knautia arvensis,FALSE
SU6679,Lactuca serriola,FALSE
SU6679,Lamium album,TRUE
SU6679,Lamium galeobdolon,FALSE
SU6679,Lamium purpureum,FALSE
SU6679,Lapsana communis,TRUE
SU6679,Lathyrus aphaca,FALSE
SU6679,Lathyrus linifolius,FALSE
SU6679,Lathyrus pratensis,FALSE
SU6679,Leontodon hispidus,FALSE
SU6679,Leontodon saxatilis,FALSE
SU6679,Leucanthemum vulgare,FALSE
SU6679,Ligusticum scoticum,FALSE
SU6679,Limonium vulgare,FALSE
SU6679,Linaria vulgaris,FALSE
SU6679,Linum catharticum,FALSE
SU6679,Linum usitatissimum,FALSE
SU6679,Lonicera caprifolium,FALSE
SU6679,Lonicera periclymenum,FALSE
SU6679,Lotus angustissimus,FALSE
SU6679,Lotus corniculatus,FALSE
SU6679,Lotus pedunculatus,FALSE
SU6679,Lotus subbiflorus,FALSE
SU6679,Luzula campestris,FALSE
SU6679,Lysimachia nemorum,FALSE
SU6679,Lysimachia punctata,FALSE
SU6679,Lysimachia vulgaris,FALSE
SU6679,Lythrum alatum,FALSE
SU6679,Lythrum salicaria,FALSE
SU6679,Malva sylvestris,FALSE
SU6679,Matricaria chamomilla,FALSE
SU6679,Matricaria discoidea,FALSE
SU6679,Medicago lupulina,FALSE
SU6679,Melampyrum pratense,FALSE
SU6679,Mentha aquatica,FALSE
SU6679,Mentha arvensis,FALSE
SU6679,Mercurialis perennis,FALSE
SU6679,Myosotis arvensis,FALSE
SU6679,Myosotis discolor,FALSE
SU6679,Myosotis sylvatica,FALSE
SU6679,Narthecium ossifragum,FALSE
SU6679,Odontites vernus,FALSE
SU6679,Oenanthe crocata,FALSE
SU6679,Origanum vulgare,FALSE
SU6679,Ornithopus perpusillus,FALSE
SU6679,Oxalis acetosella,FALSE
SU6679,Panicum miliaceum,FALSE
SU6679,Papaver rhoeas,FALSE
SU6679,Pedicularis sylvatica,FALSE
SU6679,Persicaria amplexicaulis,FALSE
SU6679,Persicaria bistorta,FALSE
SU6679,Persicaria hydropiper,TRUE
SU6679,Persicaria lapathifolia,FALSE
SU6679,Persicaria maculosa,FALSE
SU6679,Peucedanum ostruthium,FALSE
SU6679,Picris echioides,FALSE
SU6679,Picris hieracioides,FALSE
SU6679,Pilosella officinarum,FALSE
SU6679,Pimpinella saxifraga,FALSE
SU6679,Pinguicula vulgaris,FALSE
SU6679,Plantago lanceolata,FALSE
SU6679,Plantago major,FALSE
SU6679,Plantago maritima,FALSE
SU6679,Poa annua,FALSE
SU6679,Polygala serpyllifolia,FALSE
SU6679,Polygala vulgaris,FALSE
SU6679,Polygonum aviculare,TRUE
SU6679,Potentilla anglica,FALSE
SU6679,Potentilla anserina,FALSE
SU6679,Potentilla erecta,FALSE
SU6679,Potentilla recta,FALSE
SU6679,Potentilla reptans,FALSE
SU6679,Prunella vulgaris,FALSE
SU6679,Prunus spinosa,FALSE
SU6679,Pulicaria dysenterica,FALSE
SU6679,Ranunculus acris,FALSE
SU6679,Ranunculus bulbosus,FALSE
SU6679,Ranunculus ficaria,FALSE
SU6679,Ranunculus flammula,FALSE
SU6679,Ranunculus repens,FALSE
SU6679,Ranunculus sardous,FALSE
SU6679,Raphanus raphanistrum,FALSE
SU6679,Raphanus sativus,FALSE
SU6679,Rhinanthus minor,FALSE
SU6679,Rosa arvensis,FALSE
SU6679,Rosa canina,FALSE
SU6679,Rubus caesius,FALSE
SU6679,Rubus fruticosus,TRUE
SU6679,Rubus idaeus,TRUE
SU6679,Rumex acetosa,FALSE
SU6679,Rumex acetosella,FALSE
SU6679,Rumex crispus,FALSE
SU6679,Rumex obtusifolius,TRUE
SU6679,Rumex sanguineus,FALSE
SU6679,Sagina saginoides,FALSE
SU6679,Sambucus nigra,TRUE
SU6679,Sanguisorba officinalis,FALSE
SU6679,Scorzoneroides autumnalis,FALSE
SU6679,Scrophularia auriculata,FALSE
SU6679,Scrophularia nodosa,FALSE
SU6679,Sedum anglicum,FALSE
SU6679,Senecio erucifolius,FALSE
SU6679,Senecio jacobaea,FALSE
SU6679,Senecio vulgaris,FALSE
SU6679,Sherardia arvensis,FALSE
SU6679,Silene dioica,FALSE
SU6679,Silene latifolia,FALSE
SU6679,Silybum marianum,FALSE
SU6679,Sinapis alba,FALSE
SU6679,Sinapis arvensis,FALSE
SU6679,Sisymbrium officinale,FALSE
SU6679,Solanum dulcamara,TRUE
SU6679,Solanum nigrum,FALSE
SU6679,Solanum tuberosum,FALSE
SU6679,Sonchus arvensis,FALSE
SU6679,Sonchus asper,FALSE
SU6679,Sonchus oleraceus,FALSE
SU6679,Sorbus aucuparia,FALSE
SU6679,Spergula arvensis,FALSE
SU6679,Spergularia media,FALSE
SU6679,Stachys arvensis,FALSE
SU6679,Stachys palustris,FALSE
SU6679,Stachys sylvatica,TRUE
SU6679,Stellaria alsine,FALSE
SU6679,Stellaria graminea,FALSE
SU6679,Stellaria holostea,FALSE
SU6679,Stellaria media,FALSE
SU6679,Suaeda maritima,FALSE
SU6679,Succisa pratensis,FALSE
SU6679,Symphytum officinale,FALSE
SU6679,Taraxacum agg,FALSE
SU6679,Taraxacum officinale,FALSE
SU6679,Teucrium scorodonia,FALSE
SU6679,Thlaspi arvense,FALSE
SU6679,Thymus polytrichus,FALSE
SU6679,Thymus vulgaris,FALSE
SU6679,Torilis japonica,FALSE
SU6679,Tragopogon pratensis,FALSE
SU6679,Trientalis europaea,FALSE
SU6679,Trifolium arvense,FALSE
SU6679,Trifolium campestre,FALSE
SU6679,Trifolium constantinopolitanum,FALSE
SU6679,Trifolium dubium,FALSE
SU6679,Trifolium pratense,FALSE
SU6679,Trifolium repens,FALSE
SU6679,Tripleurospermum inodorum,TRUE
SU6679,Tripleurospermum maritimum,FALSE
SU6679,Turgenia latifolia,FALSE
SU6679,Ulex europaeus,FALSE
SU6679,Ulex gallii,FALSE
SU6679,Urtica dioica,TRUE
SU6679,Vaccinium myrtillus,FALSE
SU6679,Vaccinium oxycoccos,FALSE
SU6679,Vaccinium vitis,FALSE
SU6679,Valeriana dioica,FALSE
SU6679,Valeriana officinalis,FALSE
SU6679,Verbena officinalis,FALSE
SU6679,Verbena x,FALSE
SU6679,Veronica agrestis,FALSE
SU6679,Veronica arvensis,FALSE
SU6679,Veronica beccabunga,FALSE
SU6679,Veronica chamaedrys,FALSE
SU6679,Veronica hederifolia,FALSE
SU6679,Veronica montana,FALSE
SU6679,Veronica officinalis,FALSE
SU6679,Veronica persica,TRUE
SU6679,Veronica polita,FALSE
SU6679,Veronica serpyllifolia,FALSE
SU6679,Vicia benghalensis,FALSE
SU6679,Vicia cracca,FALSE
SU6679,Vicia faba,FALSE
SU6679,Vicia hirsuta,FALSE
SU6679,Vicia lutea,FALSE
SU6679,Vicia sativa,FALSE
SU6679,Vicia sepium,FALSE
SU6679,Vicia spp,FALSE
SU6679,Vicia tetrasperma,FALSE
SU6679,Viola arvensis,FALSE
SU6679,Viola canina,FALSE
SU6679,Viola palustris,FALSE
SU6679,Viola riviniana,FALSE
SU6679,Zea mays,FALSE
SU7800,Acer pseudoplatanus,FALSE
SU7800,Achillea millefolium,FALSE
SU7800,Achillea ptarmica,FALSE
SU7800,Aegopodium podagraria,FALSE
SU7800,Aethusa cynapium,FALSE
SU7800,Ajuga reptans,FALSE
SU7800,Alliaria petiolata,FALSE
SU7800,Alnus glutinosa,FALSE
SU7800,Anagallis arvensis,TRUE
SU7800,Anchusa arvensis,FALSE
SU7800,Anemone nemorosa,FALSE
SU7800,Angelica sylvestris,FALSE
SU7800,Anthemis cotula,FALSE
SU7800,Anthriscus caucalis,FALSE
SU7800,Anthriscus sylvestris,FALSE
SU7800,Apium nodiflorum,FALSE
SU7800,Armeria maritima,FALSE
SU7800,Artemisia absinthium,FALSE
SU7800,Artemisia annua,FALSE
SU7800,Artemisia vulgaris,FALSE
SU7800,Aster tripolium,FALSE
SU7800,Atriplex patula,FALSE
SU7800,Atriplex portulacoides,FALSE
SU7800,Ballota nigra,TRUE
SU7800,Barbarea vulgaris,FALSE
SU7800,Bellis perennis,FALSE
SU7800,Berula erecta,FALSE
SU7800,Brassica napus,FALSE
SU7800,Brassica oleracea,FALSE
SU7800,Brassica rapa,FALSE
SU7800,Bryonia dioica,FALSE
SU7800,Buddleja davidii,FALSE
SU7800,Bupleurum tenuissimum,FALSE
SU7800,Calluna vulgaris,FALSE
SU7800,Caltha palustris,FALSE
SU7800,Calystegia sepium,FALSE
SU7800,Campanula rotundifolia,FALSE
SU7800,Capsella bursa,TRUE
SU7800,Cardamine flexuosa,FALSE
SU7800,Cardamine hirsuta,FALSE
SU7800,Cardamine pratensis,FALSE
SU7800,Carduus nutans,FALSE
SU7800,Carum verticillatum,FALSE
SU7800,Centaurea cyanus,FALSE
SU7800,Centaurea nigra,FALSE
SU7800,Centaurea scabiosa,FALSE
SU7800,Centaurium erythraea,FALSE
SU7800,Cerastium arvense,FALSE
SU7800,Cerastium fontanum,TRUE
SU7800,Cerastium glomeratum,FALSE
SU7800,Ceratocapnos claviculata,FALSE
SU7800,Chaerophyllum temulum,FALSE
SU7800,Chamaemelum nobile,FALSE
SU7800,Chamerion angustifolium,FALSE
SU7800,Chenopodium album,TRUE
SU7800,Chenopodium ficifolium,FALSE
SU7800,Chenopodium quinoa,FALSE
SU7800,Cichorium intybus,FALSE
SU7800,Circaea lutetiana,FALSE
SU7800,Cirsium arvense,TRUE
SU7800,Cirsium eriophorum,FALSE
SU7800,Cirsium palustre,FALSE
SU7800,Cirsium vulgare,TRUE
SU7800,Clematis vitalba,FALSE
SU7800,Clinopodium vulgare,FALSE
SU7800,Conium maculatum,FALSE
SU7800,Conopodium majus,FALSE
SU7800,Convolvulus arvensis,FALSE
SU7800,Conyza canadensis,FALSE
SU7800,Cotoneaster salicifolius,FALSE
SU7800,Crataegus monogyna,FALSE
SU7800,Crepis capillaris,FALSE
SU7800,Crepis vesicaria,FALSE
SU7800,Cruciata laevipes,FALSE
SU7800,Cytisus scoparius,FALSE
SU7800,Dactylorhiza fuchsii,FALSE
SU7800,Dactylorhiza maculata,FALSE
SU7800,Daucus carota,FALSE
SU7800,Digitalis ferruginea,FALSE
SU7800,Digitalis grandiflora,FALSE
SU7800,Digitalis purpurea,FALSE
SU7800,Dioscorea communis,FALSE
SU7800,Doronicum plantagineum,FALSE
SU7800,Drosera anglica,FALSE
SU7800,Drosera rotundifolia,FALSE
SU7800,Dryas octopetala,FALSE
SU7800,Epilobium hirsutum,FALSE
SU7800,Epilobium montanum,FALSE
SU7800,Epilobium obscurum,FALSE
SU7800,Epilobium palustre,FALSE
SU7800,Epilobium parviflorum,FALSE
SU7800,Epilobium roseum,FALSE
SU7800,Epilobium tetragonum,FALSE
SU7800,Erica cinerea,FALSE
SU7800,Erica tetralix,FALSE
SU7800,Eriophorum vaginatum,FALSE
SU7800,Eupatorium cannabinum,FALSE
SU7800,Euphorbia exigua,FALSE
SU7800,Euphorbia helioscopia,FALSE
SU7800,Euphrasia officinalis,FALSE
SU7800,Fagopyrum esculentum,FALSE
SU7800,Fallopia convolvulus,FALSE
SU7800,Filipendula ulmaria,FALSE
SU7800,Fumaria officinalis,FALSE
SU7800,Galeopsis speciosa,FALSE
SU7800,Galeopsis tetrahit,FALSE
SU7800,Galium aparine,TRUE
SU7800,Galium mollugo,FALSE
SU7800,Galium odoratum,FALSE
SU7800,Galium palustre,FALSE
SU7800,Galium saxatile,FALSE
SU7800,Galium verum,FALSE
SU7800,Genista anglica,FALSE
SU7800,Geranium dissectum,TRUE
SU7800,Geranium molle,FALSE
SU7800,Geranium nodosum,FALSE
SU7800,Geranium pratense,FALSE
SU7800,Geranium pyrenaicum,FALSE
SU7800,Geranium robertianum,FALSE
SU7800,Geum urbanum,FALSE
SU7800,Glechoma hederacea,FALSE
SU7800,Hedera helix,FALSE
SU7800,Helianthus annuus,FALSE
SU7800,Heracleum mantegazzianum,FALSE
SU7800,Heracleum sphondylium,TRUE
SU7800,Hippocrepis comosa,FALSE
SU7800,Hordeum vulgare,FALSE
SU7800,Hyacinthoides non,FALSE
SU7800,Hypericum forrestii,FALSE
SU7800,Hypericum perforatum,FALSE
SU7800,Hypericum pulchrum,FALSE
SU7800,Hypericum tetrapterum,FALSE
SU7800,Hypochaeris radicata,TRUE
SU7800,Ilex aquifolium,FALSE
SU7800,Impatiens glandulifera,FALSE
SU7800,Impatiens parviflora,FALSE
SU7800,Iris pseudacorus,FALSE
SU7800,Jacobaea erucifolia,FALSE
SU7800,Jacobaea vulgaris,TRUE
SU7800,Jasione montana,FALSE
SU7800,Juncus conglomeratus,FALSE
SU7800,Juncus effusus,FALSE
SU7800,Knautia arvensis,FALSE
SU7800,Lactuca serriola,FALSE
SU7800,Lamium album,FALSE
SU7800,Lamium galeobdolon,FALSE
SU7800,Lamium purpureum,TRUE
SU7800,Lapsana communis,TRUE
SU7800,Lathyrus aphaca,FALSE
SU7800,Lathyrus linifolius,FALSE
SU7800,Lathyrus pratensis,FALSE
SU7800,Leontodon hispidus,TRUE
SU7800,Leontodon saxatilis,FALSE
SU7800,Leucanthemum vulgare,FALSE
SU7800,Ligusticum scoticum,FALSE
SU7800,Limonium vulgare,FALSE
SU7800,Linaria vulgaris,FALSE
SU7800,Linum catharticum,FALSE
SU7800,Linum usitatissimum,TRUE
SU7800,Lonicera caprifolium,FALSE
SU7800,Lonicera periclymenum,FALSE
SU7800,Lotus angustissimus,FALSE
SU7800,Lotus corniculatus,FALSE
SU7800,Lotus pedunculatus,TRUE
SU7800,Lotus subbiflorus,FALSE
SU7800,Luzula campestris,FALSE
SU7800,Lysimachia nemorum,FALSE
SU7800,Lysimachia punctata,FALSE
SU7800,Lysimachia vulgaris,FALSE
SU7800,Lythrum alatum,FALSE
SU7800,Lythrum salicaria,FALSE
SU7800,Malva sylvestris,FALSE
SU7800,Matricaria chamomilla,FALSE
SU7800,Matricaria discoidea,FALSE
SU7800,Medicago lupulina,FALSE
SU7800,Melampyrum pratense,FALSE
SU7800,Mentha aquatica,FALSE
SU7800,Mentha arvensis,FALSE
SU7800,Mercurialis perennis,FALSE
SU7800,Myosotis arvensis,FALSE
SU7800,Myosotis discolor,FALSE
SU7800,Myosotis sylvatica,FALSE
SU7800,Narthecium ossifragum,FALSE
SU7800,Odontites vernus,FALSE
SU7800,Oenanthe crocata,TRUE
SU7800,Origanum vulgare,FALSE
SU7800,Ornithopus perpusillus,FALSE
SU7800,Oxalis acetosella,FALSE
SU7800,Panicum miliaceum,FALSE
SU7800,Papaver rhoeas,FALSE
SU7800,Pedicularis sylvatica,FALSE
SU7800,Persicaria amplexicaulis,FALSE
SU7800,Persicaria bistorta,FALSE
SU7800,Persicaria hydropiper,FALSE
SU7800,Persicaria lapathifolia,FALSE
SU7800,Persicaria maculosa,FALSE
SU7800,Peucedanum ostruthium,FALSE
SU7800,Picris echioides,TRUE
SU7800,Picris hieracioides,FALSE
SU7800,Pilosella officinarum,FALSE
SU7800,Pimpinella saxifraga,FALSE
SU7800,Pinguicula vulgaris,FALSE
SU7800,Plantago lanceolata,FALSE
SU7800,Plantago major,FALSE
SU7800,Plantago maritima,FALSE
SU7800,Poa annua,FALSE
SU7800,Polygala serpyllifolia,FALSE
SU7800,Polygala vulgaris,FALSE
SU7800,Polygonum aviculare,FALSE
SU7800,Potentilla anglica,FALSE
SU7800,Potentilla anserina,FALSE
SU7800,Potentilla erecta,FALSE
SU7800,Potentilla recta,FALSE
SU7800,Potentilla reptans,FALSE
SU7800,Prunella vulgaris,FALSE
SU7800,Prunus spinosa,FALSE
SU7800,Pulicaria dysenterica,TRUE
SU7800,Ranunculus acris,FALSE
SU7800,Ranunculus bulbosus,FALSE
SU7800,Ranunculus ficaria,FALSE
SU7800,Ranunculus flammula,FALSE
SU7800,Ranunculus repens,TRUE
SU7800,Ranunculus sardous,FALSE
SU7800,Raphanus raphanistrum,FALSE
SU7800,Raphanus sativus,FALSE
SU7800,Rhinanthus minor,FALSE
SU7800,Rosa arvensis,FALSE
SU7800,Rosa canina,FALSE
SU7800,Rubus caesius,FALSE
SU7800,Rubus fruticosus,TRUE
SU7800,Rubus idaeus,FALSE
SU7800,Rumex acetosa,FALSE
SU7800,Rumex acetosella,FALSE
SU7800,Rumex crispus,TRUE
SU7800,Rumex obtusifolius,TRUE
SU7800,Rumex sanguineus,TRUE
SU7800,Sagina saginoides,FALSE
SU7800,Sambucus nigra,FALSE
SU7800,Sanguisorba officinalis,FALSE
SU7800,Scorzoneroides autumnalis,FALSE
SU7800,Scrophularia auriculata,FALSE
SU7800,Scrophularia nodosa,FALSE
SU7800,Sedum anglicum,FALSE
SU7800,Senecio erucifolius,FALSE
SU7800,Senecio jacobaea,TRUE
SU7800,Senecio vulgaris,TRUE
SU7800,Sherardia arvensis,TRUE
SU7800,Silene dioica,FALSE
SU7800,Silene latifolia,TRUE
SU7800,Silybum marianum,FALSE
SU7800,Sinapis alba,FALSE
SU7800,Sinapis arvensis,TRUE
SU7800,Sisymbrium officinale,FALSE
SU7800,Solanum dulcamara,FALSE
SU7800,Solanum nigrum,FALSE
SU7800,Solanum tuberosum,FALSE
SU7800,Sonchus arvensis,TRUE
SU7800,Sonchus asper,TRUE
SU7800,Sonchus oleraceus,TRUE
SU7800,Sorbus aucuparia,FALSE
SU7800,Spergula arvensis,TRUE
SU7800,Spergularia media,FALSE
SU7800,Stachys arvensis,FALSE
SU7800,Stachys palustris,FALSE
SU7800,Stachys sylvatica,FALSE
SU7800,Stellaria alsine,FALSE
SU7800,Stellaria graminea,TRUE
SU7800,Stellaria holostea,FALSE
SU7800,Stellaria media,TRUE
SU7800,Suaeda maritima,FALSE
SU7800,Succisa pratensis,FALSE
SU7800,Symphytum officinale,FALSE
SU7800,Taraxacum agg,FALSE
SU7800,Taraxacum officinale,FALSE
SU7800,Teucrium scorodonia,FALSE
SU7800,Thlaspi arvense,FALSE
SU7800,Thymus polytrichus,FALSE
SU7800,Thymus vulgaris,FALSE
SU7800,Torilis japonica,FALSE
SU7800,Tragopogon pratensis,FALSE
SU7800,Trientalis europaea,FALSE
SU7800,Trifolium arvense,FALSE
SU7800,Trifolium campestre,FALSE
SU7800,Trifolium constantinopolitanum,FALSE
SU7800,Trifolium dubium,FALSE
SU7800,Trifolium pratense,FALSE
SU7800,Trifolium repens,FALSE
SU7800,Tripleurospermum inodorum,TRUE
SU7800,Tripleurospermum maritimum,TRUE
SU7800,Turgenia latifolia,FALSE
SU7800,Ulex europaeus,FALSE
SU7800,Ulex gallii,FALSE
