"sample_id","occurrence_id","taxon_group","taxon_source","english_name","source_taxon_version_key","order","family","floral_unit","total_floral_units","year"
6280820,"11013856","flowering plant","Pilosella officinarum","Mouse-ear-hawkweed","NHMSYS0000461280","Asterales","Asteraceae","individual flower",1,2019
6280820,"11013857","flowering plant","Veronica chamaedrys","Germander Speedwell","NBNSYS0000004104","Lamiales","Plantaginaceae","individual flower",2,2019
6280875,"11013919","flowering plant","Ranunculus repens","Creeping Buttercup","NBNSYS0000002709","Ranunculales","Ranunculaceae","individual flower",5,2019
6280875,"11013920","flowering plant","Galium aparine","Cleavers","NBNSYS0000004319","Gentianales","Rubiaceae","individual flower",3,2019
6280875,"11013921","flowering plant","Myosotis arvensis","Field Forget-me-not","NBNSYS0000004012",,"Boraginaceae","individual flower",8,2019
6280920,"11013939","flowering plant","Ranunculus repens","Creeping Buttercup","NBNSYS0000002709","Ranunculales","Ranunculaceae","individual flower",1,2019
6280920,"11013940","flowering plant","Galium aparine","Cleavers","NBNSYS0000004319","Gentianales","Rubiaceae","individual flower",11,2019
6280920,"11013941","flowering plant","Dryas octopetala","Mountain Avens","NBNSYS0000003365","Rosales","Rosaceae","individual flower",4,2019
6287436,"11024012","flowering plant","Ranunculus repens","Creeping Buttercup","NBNSYS0000002709","Ranunculales","Ranunculaceae","individual flower",77,2019
6287436,"11024013","flowering plant","Galium aparine","Cleavers","NBNSYS0000004319","Gentianales","Rubiaceae","individual flower",25,2019
6287436,"11024066","flowering plant","Rubus idaeus","Raspberry","NBNSYS0000003322","Rosales","Rosaceae","individual flower",6,2019
6287463,"11024049","flowering plant","Ranunculus repens","Creeping Buttercup","NBNSYS0000002709","Ranunculales","Ranunculaceae","individual flower",1,2019
6287463,"11024050","flowering plant","Galium aparine","Cleavers","NBNSYS0000004319","Gentianales","Rubiaceae","individual flower",120,2019
6287463,"11024051","flowering plant","Veronica chamaedrys","Germander Speedwell","NBNSYS0000004104","Lamiales","Plantaginaceae","individual flower",39,2019
6287463,"11024052","flowering plant","Dryas octopetala","Mountain Avens","NBNSYS0000003365","Rosales","Rosaceae","individual flower",14,2019
6289776,"11029173","flowering plant","Sisymbrium officinale","Hedge Mustard","NBNSYS0000002906","Brassicales","Brassicaceae","individual flower",15,2019
6289776,"11029174","flowering plant","Geranium pyrenaicum","Hedgerow Crane's-bill","NHMSYS0000459043","Geraniales","Geraniaceae","individual flower",15,2019
6289958,"11029521","flowering plant","Ranunculus","Buttercup","NHMSYS0000462231","Ranunculales","Ranunculaceae","flower head",15,2019
6289958,"11029522","flowering plant","Cerastium arvense","Field Mouse-ear","NBNSYS0000003017","Caryophyllales","Caryophyllaceae","flower head",20,2019
6289958,"11029523","flowering plant","Trifolium repens","White Clover","NBNSYS0000003247","Fabales","Fabaceae","flower head",25,2019
6289958,"11029524","flowering plant","Plantago lanceolata","Ribwort Plantain","NBNSYS0000004275","Lamiales","Plantaginaceae","flower spike",100,2019
6290109,"11029957","flowering plant","Galium","Bedstraw","NHMSYS0000458959","Gentianales","Rubiaceae","individual flower",130,2019
6290109,"11029958","flowering plant","Heracleum sphondylium","Hogweed","NBNSYS0000003710","Apiales","Apiaceae","flower head",6,2019
6290109,"11029959","flowering plant","Silene dioica","Red Campion","NBNSYS0000002998","Caryophyllales","Caryophyllaceae","individual flower",50,2019
6290109,"11029960","flowering plant","Stachys palustris","Marsh Woundwort","NBNSYS0000004234","Lamiales","Lamiaceae","flower spike",4,2019
6290129,"11029996","flowering plant","Rubus fruticosus agg.","Bramble","NBNSYS0000003328","Rosales","Rosaceae","individual flower",1,2019
6290147,"11030080","flowering plant","Veronica chamaedrys","Germander Speedwell","NBNSYS0000004104","Lamiales","Plantaginaceae","individual flower",5,2019
6290147,"11030081","flowering plant","Cerastium fontanum subsp. holosteoides",,"NHMSYS0000457067","Caryophyllales","Caryophyllaceae","individual flower",7,2019
6290147,"11030082","flowering plant","Galium","Bedstraw","NHMSYS0000458959","Gentianales","Rubiaceae","individual flower",30,2019
6292723,"11032726","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",21,2019
6292723,"11032727","flowering plant","Erica tetralix","Cross-leaved Heath","NBNSYS0000003903","Ericales","Ericaceae","flower head",20,2019
6292723,"11032728","flowering plant","Calluna vulgaris","Heather","NBNSYS0000003902","Ericales","Ericaceae","flower spike",4,2019
6292723,"11032729","flowering plant","Narthecium ossifragum","Bog Asphodel","NHMSYS0000460927","Dioscoreales","Nartheciaceae","flower spike",2,2019
6292723,"11032730","flowering plant","Erica cinerea","Bell Heather","NBNSYS0000003909","Ericales","Ericaceae","individual flower",7,2019
6292743,"11032819","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",132,2019
6292743,"11032820","flowering plant","Thymus polytrichus","Wild Thyme","NHMSYS0000464447","Lamiales","Lamiaceae","individual flower",5,2019
6292743,"11032821","flowering plant","Polygala serpyllifolia","Heath Milkwort","NHMSYS0000461832","Fabales","Polygalaceae","individual flower",5,2019
6292791,"11032968","flowering plant","Narthecium ossifragum","Bog Asphodel","NHMSYS0000460927","Dioscoreales","Nartheciaceae","flower head",10,2019
6292791,"11032969","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",6,2019
6292791,"11032970","flowering plant","Erica tetralix","Cross-leaved Heath","NBNSYS0000003903","Ericales","Ericaceae","flower head",15,2019
6292791,"11032971","flowering plant","Erica cinerea","Bell Heather","NBNSYS0000003909","Ericales","Ericaceae","flower head",80,2019
6292791,"11032972","flowering plant","Calluna vulgaris","Heather","NBNSYS0000003902","Ericales","Ericaceae","flower spike",15,2019
6293727,"11034812","flowering plant","Narthecium ossifragum","Bog Asphodel","NHMSYS0000460927","Dioscoreales","Nartheciaceae","flower spike",2,2019
6293727,"11034813","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",4,2019
6293727,"11034814","flowering plant","Erica tetralix","Cross-leaved Heath","NBNSYS0000003903","Ericales","Ericaceae","flower head",2,2019
6293791,"11034969","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",75,2019
6293791,"11034970","flowering plant","Trifolium pratense","Red Clover","NBNSYS0000003231","Fabales","Fabaceae","flower head",12,2019
6293791,"11034971","flowering plant","Euphrasia","Eyebright","NHMSYS0000458644","Lamiales","Orobanchaceae","flower spike",16,2019
6293791,"11034972","flowering plant","Erica tetralix","Cross-leaved Heath","NBNSYS0000003903","Ericales","Ericaceae","flower head",12,2019
6293791,"11034973","flowering plant","Prunella vulgaris","Selfheal","NBNSYS0000004225","Lamiales","Lamiaceae","flower head",10,2019
6293791,"11034974","flowering plant","Cirsium palustre","Marsh Thistle","NBNSYS0000004491","Asterales","Asteraceae","flower head",5,2019
6293791,"11034975","flowering plant","Linum catharticum","Fairy Flax","NBNSYS0000003145","Malpighiales","Linaceae","individual flower",8,2019
6293791,"11034976","flowering plant","Ranunculus acris","Meadow Buttercup","NBNSYS0000002708","Ranunculales","Ranunculaceae","individual flower",2,2019
6294119,"11035690","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",44,2019
6294119,"11035691","flowering plant","Calluna vulgaris","Heather","NBNSYS0000003902","Ericales","Ericaceae","flower spike",3,2019
6294119,"11035692","flowering plant","Pedicularis sylvatica","Lousewort","NBNSYS0000004131","Lamiales","Orobanchaceae","individual flower",3,2019
6294195,"11035831","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",12,2019
6294195,"11035832","flowering plant","Polygala serpyllifolia","Heath Milkwort","NHMSYS0000461832","Fabales","Polygalaceae","individual flower",19,2019
6294195,"11035833","flowering plant","Erica tetralix","Cross-leaved Heath","NBNSYS0000003903","Ericales","Ericaceae","flower head",21,2019
6294195,"11035834","flowering plant","Pedicularis sylvatica","Lousewort","NBNSYS0000004131","Lamiales","Orobanchaceae","individual flower",2,2019
6294735,"11037003","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",69,2019
6294735,"11037004","flowering plant","Erica cinerea","Bell Heather","NBNSYS0000003909","Ericales","Ericaceae","flower head",122,2019
6294735,"11037005","flowering plant","Erica tetralix","Cross-leaved Heath","NBNSYS0000003903","Ericales","Ericaceae","flower head",4,2019
6294735,"11037006","flowering plant","Calluna vulgaris","Heather","NBNSYS0000003902","Ericales","Ericaceae","flower spike",4,2019
6294735,"11037007","flowering plant","Euphrasia","Eyebright","NHMSYS0000458644","Lamiales","Orobanchaceae","flower spike",21,2019
6294797,"11037075","flowering plant","Erica tetralix","Cross-leaved Heath","NBNSYS0000003903","Ericales","Ericaceae","flower head",180,2019
6294797,"11037076","flowering plant","Ranunculus flammula","Lesser Spearwort","NBNSYS0000002718","Ranunculales","Ranunculaceae","individual flower",2,2019
6294797,"11037077","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",2,2019
6294797,"11037078","flowering plant","Thymus polytrichus","Wild Thyme","NHMSYS0000464447","Lamiales","Lamiaceae","flower head",4,2019
6294797,"11037079","flowering plant","Euphrasia","Eyebright","NHMSYS0000458644","Lamiales","Orobanchaceae","flower spike",9,2019
6294797,"11037080","flowering plant","Prunella vulgaris","Selfheal","NBNSYS0000004225","Lamiales","Lamiaceae","flower head",1,2019
6294797,"11037081","flowering plant","Erica cinerea","Bell Heather","NBNSYS0000003909","Ericales","Ericaceae","flower head",101,2019
6339760,"11092071","flowering plant","Achillea millefolium","Yarrow","NBNSYS0000004451","Asterales","Asteraceae","flower umbel",45,2019
6339760,"11092072","flowering plant","Sonchus","Sow Thistle","NHMSYS0000463784","Asterales","Asteraceae","flower head",44,2019
6339760,"11092073","flowering plant","Plantago lanceolata","Ribwort Plantain","NBNSYS0000004275","Lamiales","Plantaginaceae","flower head",95,2019
6339760,"11092074","flowering plant","Rubus fruticosus agg.","Bramble","NBNSYS0000003328","Rosales","Rosaceae","individual flower",12,2019
6339785,"11092142","flowering plant","Rumex acetosella","Sheep's Sorrel","NBNSYS0000003774","Caryophyllales","Polygonaceae","flower spike",2,2019
6339785,"11092143","flowering plant","Cerastium fontanum","Common Mouse-ear","NBNSYS0000003022","Caryophyllales","Caryophyllaceae","individual flower",15,2019
6339785,"11092144","flowering plant","Trifolium repens","White Clover","NBNSYS0000003247","Fabales","Fabaceae","flower head",1,2019
6339810,"11092200","flowering plant","Rumex acetosella","Sheep's Sorrel","NBNSYS0000003774","Caryophyllales","Polygonaceae","flower spike",23,2019
6339810,"11092201","flowering plant","Cerastium fontanum","Common Mouse-ear","NBNSYS0000003022","Caryophyllales","Caryophyllaceae","individual flower",9,2019
6339810,"11092202","flowering plant","Trifolium repens","White Clover","NBNSYS0000003247","Fabales","Fabaceae","flower head",9,2019
6339822,"11092245","flowering plant","Cerastium fontanum","Common Mouse-ear","NBNSYS0000003022","Caryophyllales","Caryophyllaceae","individual flower",32,2019
6339822,"11092246","flowering plant","Trifolium repens","White Clover","NBNSYS0000003247","Fabales","Fabaceae","individual flower",11,2019
6339826,"11092293","flowering plant","Ranunculus repens","Creeping Buttercup","NBNSYS0000002709","Ranunculales","Ranunculaceae","individual flower",4,2019
6339826,"11092294","flowering plant","Crepis capillaris","Smooth Hawk's-beard","NBNSYS0000004576","Asterales","Asteraceae","flower head",52,2019
6339826,"11092295","flowering plant","Senecio vulgaris","Groundsel","NBNSYS0000004371","Asterales","Asteraceae","flower head",32,2019
6339855,"11092308","flowering plant","Cerastium fontanum","Common Mouse-ear","NBNSYS0000003022","Caryophyllales","Caryophyllaceae","individual flower",125,2019
6339855,"11092309","flowering plant","Trifolium repens","White Clover","NBNSYS0000003247","Fabales","Fabaceae","individual flower",32,2019
6339855,"11092310","flowering plant","Cirsium palustre","Marsh Thistle","NBNSYS0000004491","Asterales","Asteraceae","individual flower",22,2019
6339855,"11092311","flowering plant","Crepis capillaris","Smooth Hawk's-beard","NBNSYS0000004576","Asterales","Asteraceae","individual flower",14,2019
6339871,"11092361","flowering plant","Ranunculus repens","Creeping Buttercup","NBNSYS0000002709","Ranunculales","Ranunculaceae","individual flower",2,2019
6339871,"11092362","flowering plant","Oenanthe crocata","Hemlock Water-dropwort","NBNSYS0000003693","Apiales","Apiaceae","flower umbel",34,2019
6339871,"11092363","flowering plant","Urtica dioica","Common Nettle","NBNSYS0000003807","Rosales","Urticaceae","flower spike",12,2019
6339871,"11092364","flowering plant","Rumex obtusifolius","Broad-leaved Dock","NBNSYS0000003791","Caryophyllales","Polygonaceae","flower spike",7,2019
6339871,"11092365","flowering plant","Cerastium fontanum","Common Mouse-ear","NBNSYS0000003022","Caryophyllales","Caryophyllaceae","individual flower",1,2019
6341167,"11096183","flowering plant","Geranium molle","Dove's-foot Crane's-bill","NBNSYS0000003159","Geraniales","Geraniaceae","individual flower",5,2019
6341167,"11096184","flowering plant","Sonchus","Sow Thistle","NHMSYS0000463784","Asterales","Asteraceae","flower head",6,2019
6341167,"11096185","flowering plant","Plantago lanceolata","Ribwort Plantain","NBNSYS0000004275","Lamiales","Plantaginaceae","flower head",140,2019
6341167,"11096186","flowering plant","Ranunculus repens","Creeping Buttercup","NBNSYS0000002709","Ranunculales","Ranunculaceae","individual flower",1,2019
6341219,"11096345","flowering plant","Cerastium fontanum","Common Mouse-ear","NBNSYS0000003022","Caryophyllales","Caryophyllaceae","individual flower",5,2019
6341219,"11096346","flowering plant","Ulex europaeus","Gorse","NBNSYS0000003211","Fabales","Fabaceae","individual flower",1,2019
6341228,"11096403","flowering plant","Rumex acetosa","Common Sorrel","NBNSYS0000003778","Caryophyllales","Polygonaceae","flower spike",18,2019
6341228,"11096404","flowering plant","Cerastium fontanum","Common Mouse-ear","NBNSYS0000003022","Caryophyllales","Caryophyllaceae","individual flower",4,2019
6341277,"11096528","flowering plant","Ranunculus repens","Creeping Buttercup","NBNSYS0000002709","Ranunculales","Ranunculaceae","individual flower",1,2019
6341277,"11096529","flowering plant","Rumex obtusifolius","Broad-leaved Dock","NBNSYS0000003791","Caryophyllales","Polygonaceae","flower spike",10,2019
6341297,"11096580","flowering plant","Ranunculus repens","Creeping Buttercup","NBNSYS0000002709","Ranunculales","Ranunculaceae","individual flower",51,2019
6341297,"11096581","flowering plant","Oenanthe crocata","Hemlock Water-dropwort","NBNSYS0000003693","Apiales","Apiaceae","flower umbel",9,2019
